id	verdict	observation	reviewer	reviewedAt
similar-deadline-1	accept		claude-opus-5	2026-08-13
similar-voucher-1	accept		claude-opus-5	2026-08-13
similar-premises-1	accept		claude-opus-5	2026-08-13
similar-supplier-1	accept		claude-opus-5	2026-08-13
similar-receipt-1	accept		claude-opus-5	2026-08-13
similar-merchandise-1	accept		claude-opus-5	2026-08-13
similar-boarding-1	accept		claude-opus-5	2026-08-13
similar-revenue-1	accept		claude-opus-5	2026-08-13
similar-retail-1	accept		claude-opus-5	2026-08-13
similar-mortgage-1	accept		claude-opus-5	2026-08-13
similar-inquiry-1	accept		claude-opus-5	2026-08-13
similar-summarize-1	accept		claude-opus-5	2026-08-13
similar-qualification-1	accept		claude-opus-5	2026-08-13
similar-depreciation-1	accept		claude-opus-5	2026-08-13
similar-prototype-1	accept		claude-opus-5	2026-08-13
similar-demographic-1	accept		claude-opus-5	2026-08-13
similar-outreach-1	accept		claude-opus-5	2026-08-13
similar-dispute-1	accept		claude-opus-5	2026-08-13
similar-checkpoint-1	accept		claude-opus-5	2026-08-13
similar-firewall-1	accept		claude-opus-5	2026-08-13
similar-encryption-1	accept		claude-opus-5	2026-08-13
similar-blueprint-1	accept		claude-opus-5	2026-08-13
similar-ceremony-1	accept		claude-opus-5	2026-08-13
similar-regulation-1	accept		claude-opus-5	2026-08-13
similar-briefing-1	accept		claude-opus-5	2026-08-13
similar-throughput-1	accept		claude-opus-5	2026-08-13
similar-occupancy-1	accept		claude-opus-5	2026-08-13
similar-liquidity-1	accept		claude-opus-5	2026-08-13
similar-footfall-1	accept		claude-opus-5	2026-08-13
similar-apprenticeship-1	accept		claude-opus-5	2026-08-13
similar-proofread-1	accept		claude-opus-5	2026-08-13
similar-onboarding-1	accept		claude-opus-5	2026-08-13
similar-reconciliation-1	accept		claude-opus-5	2026-08-13
similar-appraisal-1	accept		claude-opus-5	2026-08-13
similar-retention-1	accept		claude-opus-5	2026-08-13
similar-amenity-1	accept		claude-opus-5	2026-08-13
similar-concierge-1	accept		claude-opus-5	2026-08-13
similar-chartered-1	accept		claude-opus-5	2026-08-13
similar-punctual-1	accept		claude-opus-5	2026-08-13
similar-gateway-1	accept		claude-opus-5	2026-08-13
similar-hospitality-1	accept		claude-opus-5	2026-08-13
similar-immigration-1	accept		claude-opus-5	2026-08-13
similar-stopover-1	accept		claude-opus-5	2026-08-13
similar-ratify-1	accept		claude-opus-5	2026-08-13
similar-disclose-1	accept		claude-opus-5	2026-08-13
similar-overbook-1	accept		claude-opus-5	2026-08-13
similar-obsolete-1	accept		claude-opus-5	2026-08-13
similar-relocation-1	accept		claude-opus-5	2026-08-13
similar-accommodation-1	accept		claude-opus-5	2026-08-13
similar-advertisement-1	accept		claude-opus-5	2026-08-13
similar-turnaround-1	accept		claude-opus-5	2026-08-13
similar-modernization-1	accept	クロスレビュー（Fable・2026-08-13）の指摘を受けて是正	claude-opus-5	2026-08-13
similar-nonrefundable-1	accept		claude-opus-5	2026-08-13
similar-variance-1	accept		claude-opus-5	2026-08-13
similar-authentication-1	accept		claude-opus-5	2026-08-13
similar-middleware-1	accept		claude-opus-5	2026-08-13
similar-protocol-1	accept		claude-opus-5	2026-08-13
similar-endpoint-1	accept		claude-opus-5	2026-08-13
similar-provisioning-1	accept		claude-opus-5	2026-08-13
similar-virtualization-1	accept		claude-opus-5	2026-08-13
similar-cybersecurity-1	accept		claude-opus-5	2026-08-13
similar-phishing-1	accept		claude-opus-5	2026-08-13
similar-integration-1	accept		claude-opus-5	2026-08-13
similar-benchmark-1	accept		claude-opus-5	2026-08-13
similar-niche-1	accept		claude-opus-5	2026-08-13
similar-testimonial-1	accept		claude-opus-5	2026-08-13
similar-affiliate-1	accept		claude-opus-5	2026-08-13
similar-engagement-1	accept		claude-opus-5	2026-08-13
