id	verdict	observation	reviewer	reviewedAt
vocab-condition	accept		claude-opus-5	2026-08-13
vocab-breach	accept		claude-opus-5	2026-08-13
vocab-renewal	accept		claude-opus-5	2026-08-13
vocab-terminate	accept		claude-opus-5	2026-08-13
vocab-lease	accept		claude-opus-5	2026-08-13
vocab-tenant	accept		claude-opus-5	2026-08-13
vocab-landlord	accept		claude-opus-5	2026-08-13
vocab-liability	accept		claude-opus-5	2026-08-13
vocab-compliance	accept		claude-opus-5	2026-08-13
vocab-clarify	accept		claude-opus-5	2026-08-13
vocab-recruit	accept		claude-opus-5	2026-08-13
vocab-applicant	accept		claude-opus-5	2026-08-13
vocab-candidate	accept		claude-opus-5	2026-08-13
vocab-resume	accept		claude-opus-5	2026-08-13
vocab-interview	accept		claude-opus-5	2026-08-13
vocab-hire	accept		claude-opus-5	2026-08-13
vocab-employee	accept		claude-opus-5	2026-08-13
vocab-employer	accept		claude-opus-5	2026-08-13
vocab-promotion	accept		claude-opus-5	2026-08-13
vocab-salary	accept		claude-opus-5	2026-08-13
vocab-wage	accept		claude-opus-5	2026-08-13
vocab-benefits	accept		claude-opus-5	2026-08-13
vocab-retirement	accept		claude-opus-5	2026-08-13
vocab-vacation	accept		claude-opus-5	2026-08-13
vocab-leave	accept		claude-opus-5	2026-08-13
vocab-training	accept		claude-opus-5	2026-08-13
vocab-orientation	accept		claude-opus-5	2026-08-13
vocab-performance	accept		claude-opus-5	2026-08-13
vocab-evaluation	accept		claude-opus-5	2026-08-13
vocab-supervisor	accept		claude-opus-5	2026-08-13
vocab-customer	accept		claude-opus-5	2026-08-13
vocab-client	accept		claude-opus-5	2026-08-13
vocab-market	accept		claude-opus-5	2026-08-13
vocab-campaign	accept		claude-opus-5	2026-08-13
vocab-advertisement	accept		claude-opus-5	2026-08-13
vocab-endorsement	accept		claude-opus-5	2026-08-13
vocab-brand	accept		claude-opus-5	2026-08-13
vocab-product	accept		claude-opus-5	2026-08-13
vocab-launch	accept		claude-opus-5	2026-08-13
vocab-sample	accept		claude-opus-5	2026-08-13
vocab-feedback	accept		claude-opus-5	2026-08-13
vocab-survey	accept		claude-opus-5	2026-08-13
vocab-competitor	accept		claude-opus-5	2026-08-13
vocab-retail	accept		claude-opus-5	2026-08-13
vocab-wholesale	accept		claude-opus-5	2026-08-13
vocab-merchandise	accept		claude-opus-5	2026-08-13
vocab-purchase	accept		claude-opus-5	2026-08-13
vocab-order	accept		claude-opus-5	2026-08-13
vocab-shipment	accept		claude-opus-5	2026-08-13
vocab-distributor	accept		claude-opus-5	2026-08-13
vocab-factory	accept		claude-opus-5	2026-08-13
vocab-manufacture	accept		claude-opus-5	2026-08-13
vocab-assembly	accept		claude-opus-5	2026-08-13
vocab-quality	accept		claude-opus-5	2026-08-13
vocab-defect	accept		claude-opus-5	2026-08-13
vocab-inspection	accept		claude-opus-5	2026-08-13
vocab-delivery	accept		claude-opus-5	2026-08-13
vocab-freight	accept		claude-opus-5	2026-08-13
vocab-logistics	accept		claude-opus-5	2026-08-13
vocab-packaging	accept		claude-opus-5	2026-08-13
vocab-transport	accept		claude-opus-5	2026-08-13
vocab-courier	accept		claude-opus-5	2026-08-13
vocab-carrier	accept		claude-opus-5	2026-08-13
vocab-dispatch	accept		claude-opus-5	2026-08-13
vocab-itinerary	accept		claude-opus-5	2026-08-13
vocab-reservation	accept		claude-opus-5	2026-08-13
vocab-boarding	accept		claude-opus-5	2026-08-13
vocab-departure	accept		claude-opus-5	2026-08-13
vocab-arrival	accept		claude-opus-5	2026-08-13
vocab-luggage	accept		claude-opus-5	2026-08-13
vocab-terminal	accept		claude-opus-5	2026-08-13
vocab-accommodation	accept		claude-opus-5	2026-08-13
vocab-conference	accept		claude-opus-5	2026-08-13
vocab-venue	accept		claude-opus-5	2026-08-13
vocab-banquet	accept		claude-opus-5	2026-08-13
vocab-reception	accept		claude-opus-5	2026-08-13
vocab-complimentary	accept		claude-opus-5	2026-08-13
vocab-voucher	accept		claude-opus-5	2026-08-13
vocab-refund	accept		claude-opus-5	2026-08-13
vocab-itemize	accept		claude-opus-5	2026-08-13
vocab-fare	accept		claude-opus-5	2026-08-13
vocab-software	accept		claude-opus-5	2026-08-13
vocab-hardware	accept		claude-opus-5	2026-08-13
vocab-database	accept		claude-opus-5	2026-08-13
vocab-network	accept		claude-opus-5	2026-08-13
vocab-install	accept		claude-opus-5	2026-08-13
vocab-upgrade	accept		claude-opus-5	2026-08-13
vocab-password	accept		claude-opus-5	2026-08-13
vocab-download	accept		claude-opus-5	2026-08-13
vocab-upload	accept		claude-opus-5	2026-08-13
vocab-server	accept		claude-opus-5	2026-08-13
vocab-malfunction	accept		claude-opus-5	2026-08-13
vocab-technician	accept		claude-opus-5	2026-08-13
vocab-troubleshoot	accept		claude-opus-5	2026-08-13
vocab-property	accept		claude-opus-5	2026-08-13
vocab-premises	accept		claude-opus-5	2026-08-13
vocab-mortgage	accept		claude-opus-5	2026-08-13
vocab-estate	accept		claude-opus-5	2026-08-13
vocab-occupant	accept		claude-opus-5	2026-08-13
vocab-utility	accept		claude-opus-5	2026-08-13
vocab-cuisine	accept		claude-opus-5	2026-08-13
vocab-menu	accept		claude-opus-5	2026-08-13
vocab-catering	accept		claude-opus-5	2026-08-13
vocab-entertain	accept		claude-opus-5	2026-08-13
vocab-refreshment	accept		claude-opus-5	2026-08-13
vocab-submit	accept		claude-opus-5	2026-08-13
vocab-approve	accept		claude-opus-5	2026-08-13
vocab-authorize	accept		claude-opus-5	2026-08-13
vocab-implement	accept		claude-opus-5	2026-08-13
vocab-allocate	accept		claude-opus-5	2026-08-13
vocab-coordinate	accept		claude-opus-5	2026-08-13
vocab-supervise	accept		claude-opus-5	2026-08-13
vocab-oversee	accept		claude-opus-5	2026-08-13
vocab-delegate	accept		claude-opus-5	2026-08-13
vocab-prioritize	accept		claude-opus-5	2026-08-13
vocab-finalize	accept		claude-opus-5	2026-08-13
vocab-proceed	accept		claude-opus-5	2026-08-13
vocab-endorse	accept		claude-opus-5	2026-08-13
vocab-facilitate	accept		claude-opus-5	2026-08-13
vocab-comply	accept		claude-opus-5	2026-08-13
vocab-outsource	accept		claude-opus-5	2026-08-13
vocab-subsidiary	accept		claude-opus-5	2026-08-13
vocab-headquarters	accept		claude-opus-5	2026-08-13
vocab-branch	accept		claude-opus-5	2026-08-13
vocab-merger	accept		claude-opus-5	2026-08-13
vocab-acquisition	accept		claude-opus-5	2026-08-13
vocab-shareholder	accept		claude-opus-5	2026-08-13
vocab-stakeholder	accept		claude-opus-5	2026-08-13
vocab-projection	accept		claude-opus-5	2026-08-13
vocab-target	accept		claude-opus-5	2026-08-13
vocab-strategy	accept		claude-opus-5	2026-08-13
vocab-proposal	accept		claude-opus-5	2026-08-13
vocab-extension	accept		claude-opus-5	2026-08-13
vocab-warranty	accept		claude-opus-5	2026-08-13
vocab-manual	accept		claude-opus-5	2026-08-13
vocab-brochure	accept		claude-opus-5	2026-08-13
vocab-newsletter	accept		claude-opus-5	2026-08-13
vocab-subscription	accept		claude-opus-5	2026-08-13
vocab-registration	accept		claude-opus-5	2026-08-13
vocab-certification	accept		claude-opus-5	2026-08-13
