id	verdict	observation	reviewer	reviewedAt
vocab-standardize	accept		claude-opus-5	2026-08-13
vocab-standardization	accept		claude-opus-5	2026-08-13
vocab-curtail	accept		claude-opus-5	2026-08-13
vocab-overhaul	accept		claude-opus-5	2026-08-13
vocab-proliferate	accept		claude-opus-5	2026-08-13
vocab-proliferation	accept		claude-opus-5	2026-08-13
vocab-saturate	accept		claude-opus-5	2026-08-13
vocab-saturation	accept		claude-opus-5	2026-08-13
vocab-differentiate	accept		claude-opus-5	2026-08-13
vocab-differentiation	accept		claude-opus-5	2026-08-13
vocab-positioning	accept		claude-opus-5	2026-08-13
vocab-rebrand	accept		claude-opus-5	2026-08-13
vocab-rebranding	accept		claude-opus-5	2026-08-13
vocab-viral	accept		claude-opus-5	2026-08-13
vocab-engagement	accept		claude-opus-5	2026-08-13
vocab-conversion	accept		claude-opus-5	2026-08-13
vocab-segmentation	accept		claude-opus-5	2026-08-13
vocab-upsell	accept		claude-opus-5	2026-08-13
vocab-affiliate	accept		claude-opus-5	2026-08-13
vocab-clientele	accept		claude-opus-5	2026-08-13
vocab-markdown	accept		claude-opus-5	2026-08-13
vocab-appease	accept		claude-opus-5	2026-08-13
vocab-placate	accept		claude-opus-5	2026-08-13
vocab-rectify	accept		claude-opus-5	2026-08-13
vocab-rectification	accept		claude-opus-5	2026-08-13
vocab-remedy	accept		claude-opus-5	2026-08-13
vocab-remediation	accept		claude-opus-5	2026-08-13
vocab-disgruntled	accept		claude-opus-5	2026-08-13
vocab-alienate	accept		claude-opus-5	2026-08-13
vocab-retain	accept		claude-opus-5	2026-08-13
vocab-goodwill	accept		claude-opus-5	2026-08-13
vocab-adjacent	accept		claude-opus-5	2026-08-13
vocab-indemnify	accept		claude-opus-5	2026-08-13
vocab-indemnity	accept		claude-opus-5	2026-08-13
vocab-liaison	accept		claude-opus-5	2026-08-13
vocab-mitigate	accept		claude-opus-5	2026-08-13
vocab-mitigation	accept		claude-opus-5	2026-08-13
vocab-reimburse	accept		claude-opus-5	2026-08-13
vocab-commute	accept		claude-opus-5	2026-08-13
vocab-commuter	accept		claude-opus-5	2026-08-13
vocab-congestion	accept		claude-opus-5	2026-08-13
vocab-detour	accept		claude-opus-5	2026-08-13
vocab-diversion	accept		claude-opus-5	2026-08-13
vocab-embark	accept		claude-opus-5	2026-08-13
vocab-disembark	accept		claude-opus-5	2026-08-13
vocab-quarantine	accept		claude-opus-5	2026-08-13
vocab-immigration	accept		claude-opus-5	2026-08-13
vocab-repatriate	accept		claude-opus-5	2026-08-13
vocab-repatriation	accept		claude-opus-5	2026-08-13
vocab-chartered	accept		claude-opus-5	2026-08-13
vocab-nonrefundable	accept		claude-opus-5	2026-08-13
vocab-punctuality	accept		claude-opus-5	2026-08-13
vocab-stopover	accept		claude-opus-5	2026-08-13
vocab-gateway	accept		claude-opus-5	2026-08-13
vocab-cybersecurity	accept		claude-opus-5	2026-08-13
vocab-phishing	accept		claude-opus-5	2026-08-13
vocab-ransomware	accept		claude-opus-5	2026-08-13
vocab-cryptocurrency	accept		claude-opus-5	2026-08-13
vocab-blockchain	accept		claude-opus-5	2026-08-13
vocab-protocol	accept		claude-opus-5	2026-08-13
vocab-latency	accept		claude-opus-5	2026-08-13
vocab-scalable	accept		claude-opus-5	2026-08-13
vocab-scalability	accept		claude-opus-5	2026-08-13
vocab-deprecate	accept		claude-opus-5	2026-08-13
vocab-provisioning	accept		claude-opus-5	2026-08-13
vocab-virtualization	accept		claude-opus-5	2026-08-13
vocab-middleware	accept		claude-opus-5	2026-08-13
vocab-firmware	accept		claude-opus-5	2026-08-13
vocab-endpoint	accept		claude-opus-5	2026-08-13
vocab-authentication	accept		claude-opus-5	2026-08-13
vocab-accreditation	accept		claude-opus-5	2026-08-13
vocab-dilapidated	accept		claude-opus-5	2026-08-13
vocab-uninhabitable	accept		claude-opus-5	2026-08-13
vocab-habitable	accept		claude-opus-5	2026-08-13
vocab-timeline	accept		claude-opus-5	2026-08-13
vocab-leasehold	accept		claude-opus-5	2026-08-13
vocab-freehold	accept		claude-opus-5	2026-08-13
vocab-covenant	accept		claude-opus-5	2026-08-13
vocab-deed	accept		claude-opus-5	2026-08-13
vocab-escrow	accept		claude-opus-5	2026-08-13
vocab-subdivision	accept		claude-opus-5	2026-08-13
vocab-expertise	accept		claude-opus-5	2026-08-13
vocab-variance	accept		claude-opus-5	2026-08-13
vocab-milestone	accept		claude-opus-5	2026-08-13
vocab-deliverable	accept		claude-opus-5	2026-08-13
vocab-workflow	accept		claude-opus-5	2026-08-13
vocab-initiative	accept		claude-opus-5	2026-08-13
vocab-replenishment	accept		claude-opus-5	2026-08-13
vocab-footfall	accept		claude-opus-5	2026-08-13
vocab-ambience	accept		claude-opus-5	2026-08-13
vocab-upscale	accept		claude-opus-5	2026-08-13
vocab-bespoke	accept		claude-opus-5	2026-08-13
vocab-artisanal	accept		claude-opus-5	2026-08-13
vocab-curated	accept		claude-opus-5	2026-08-13
vocab-flagship	accept		claude-opus-5	2026-08-13
vocab-e-commerce	accept		claude-opus-5	2026-08-13
vocab-omnichannel	accept		claude-opus-5	2026-08-13
vocab-understock	accept		claude-opus-5	2026-08-13
vocab-turnover	accept		claude-opus-5	2026-08-13
vocab-patronage	accept		claude-opus-5	2026-08-13
vocab-shopper	accept		claude-opus-5	2026-08-13
vocab-merchandising	accept		claude-opus-5	2026-08-13
vocab-assortment	accept		claude-opus-5	2026-08-13
vocab-proficiency	accept		claude-opus-5	2026-08-13
vocab-efficiency	accept		claude-opus-5	2026-08-13
vocab-versatile	accept		claude-opus-5	2026-08-13
vocab-accolade	accept		claude-opus-5	2026-08-13
vocab-plaque	accept		claude-opus-5	2026-08-13
vocab-innovation	accept		claude-opus-5	2026-08-13
vocab-tribute	accept		claude-opus-5	2026-08-13
vocab-symposium	accept		claude-opus-5	2026-08-13
vocab-collaboration	accept		claude-opus-5	2026-08-13
vocab-plenary	accept		claude-opus-5	2026-08-13
vocab-festivity	accept		claude-opus-5	2026-08-13
vocab-adaptable	accept		claude-opus-5	2026-08-13
vocab-commencement	accept		claude-opus-5	2026-08-13
vocab-productivity	accept		claude-opus-5	2026-08-13
vocab-mixer	accept		claude-opus-5	2026-08-13
vocab-hospitality	accept		claude-opus-5	2026-08-13
vocab-fanfare	accept		claude-opus-5	2026-08-13
vocab-provision	accept		claude-opus-5	2026-08-13
vocab-waiver	accept		claude-opus-5	2026-08-13
vocab-enforceable	accept		claude-opus-5	2026-08-13
vocab-nondisclosure	accept		claude-opus-5	2026-08-13
vocab-confidentiality	accept		claude-opus-5	2026-08-13
vocab-termination	accept		claude-opus-5	2026-08-13
vocab-disclosure	accept		claude-opus-5	2026-08-13
vocab-safeguard	accept		claude-opus-5	2026-08-13
vocab-transparency	accept		claude-opus-5	2026-08-13
vocab-oversight	accept		claude-opus-5	2026-08-13
vocab-compliant	accept		claude-opus-5	2026-08-13
vocab-ratification	accept		claude-opus-5	2026-08-13
vocab-arbitrator	accept		claude-opus-5	2026-08-13
vocab-negotiator	accept		claude-opus-5	2026-08-13
vocab-concession	accept		claude-opus-5	2026-08-13
vocab-proprietary	accept		claude-opus-5	2026-08-13
