id	verdict	observation	reviewer	reviewedAt
vocab-foundation	accept		claude-opus-5	2026-08-13
vocab-scaffolding	accept		claude-opus-5	2026-08-13
vocab-permit	accept		claude-opus-5	2026-08-13
vocab-easement	accept		claude-opus-5	2026-08-13
vocab-condominium	accept		claude-opus-5	2026-08-13
vocab-tenancy	accept		claude-opus-5	2026-08-13
vocab-custodian	accept		claude-opus-5	2026-08-13
vocab-dwelling	accept		claude-opus-5	2026-08-13
vocab-occupancy	accept		claude-opus-5	2026-08-13
vocab-vacant	accept		claude-opus-5	2026-08-13
vocab-remodel	accept		claude-opus-5	2026-08-13
vocab-infrastructure	accept		claude-opus-5	2026-08-13
vocab-storefront	accept		claude-opus-5	2026-08-13
vocab-shelving	accept		claude-opus-5	2026-08-13
vocab-checkout	accept		claude-opus-5	2026-08-13
vocab-cashier	accept		claude-opus-5	2026-08-13
vocab-barcode	accept		claude-opus-5	2026-08-13
vocab-restock	accept		claude-opus-5	2026-08-13
vocab-overstock	accept		claude-opus-5	2026-08-13
vocab-shoplifting	accept		claude-opus-5	2026-08-13
vocab-stockroom	accept		claude-opus-5	2026-08-13
vocab-showroom	accept		claude-opus-5	2026-08-13
vocab-franchise	accept		claude-opus-5	2026-08-13
vocab-franchisee	accept		claude-opus-5	2026-08-13
vocab-outlet	accept		claude-opus-5	2026-08-13
vocab-boutique	accept		claude-opus-5	2026-08-13
vocab-kiosk	accept		claude-opus-5	2026-08-13
vocab-merchant	accept		claude-opus-5	2026-08-13
vocab-ceremony	accept		claude-opus-5	2026-08-13
vocab-keynote	accept		claude-opus-5	2026-08-13
vocab-emcee	accept		claude-opus-5	2026-08-13
vocab-rehearsal	accept		claude-opus-5	2026-08-13
vocab-backdrop	accept		claude-opus-5	2026-08-13
vocab-decor	accept		claude-opus-5	2026-08-13
vocab-invitee	accept		claude-opus-5	2026-08-13
vocab-attendee	accept		claude-opus-5	2026-08-13
vocab-exhibitor	accept		claude-opus-5	2026-08-13
vocab-showcase	accept		claude-opus-5	2026-08-13
vocab-gala	accept		claude-opus-5	2026-08-13
vocab-laureate	accept		claude-opus-5	2026-08-13
vocab-commemorate	accept		claude-opus-5	2026-08-13
vocab-anniversary	accept		claude-opus-5	2026-08-13
vocab-unveiling	accept		claude-opus-5	2026-08-13
vocab-inauguration	accept		claude-opus-5	2026-08-13
vocab-RSVP	accept		claude-opus-5	2026-08-13
vocab-regulation	accept		claude-opus-5	2026-08-13
vocab-regulatory	accept		claude-opus-5	2026-08-13
vocab-verify	accept		claude-opus-5	2026-08-13
vocab-reconfirm	accept		claude-opus-5	2026-08-13
vocab-partnership	accept		claude-opus-5	2026-08-13
vocab-expansion	accept		claude-opus-5	2026-08-13
vocab-jurisdiction	accept		claude-opus-5	2026-08-13
vocab-statute	accept		claude-opus-5	2026-08-13
vocab-subcontract	accept		claude-opus-5	2026-08-13
vocab-relocation	accept		claude-opus-5	2026-08-13
vocab-sustainability	accept		claude-opus-5	2026-08-13
vocab-sustainable	accept		claude-opus-5	2026-08-13
vocab-emission	accept		claude-opus-5	2026-08-13
vocab-recycle	accept		claude-opus-5	2026-08-13
vocab-recycling	accept		claude-opus-5	2026-08-13
vocab-biodegradable	accept		claude-opus-5	2026-08-13
vocab-eco-friendly	accept		claude-opus-5	2026-08-13
